"caseID","activity","resource","start_time","complete_time","span","work_order_qty","part_desc","worker_id","report_type","qty_completed","qty_rejected","qty_mrb","rework","timestamp","lifecycle","activity_only","resource_only"
"Case 114","Turning & Milling Q.C.","Quality Check 1","2012/03/05 17:40:00.000","2012/03/05 17:41:00.000","000:01","20","Ballnut","ID4618","D","0","1","0","","2012/03/05 17:40:00","start","Turning & Milling Q.C.","Quality Check 1"
"Case 114","Turning & Milling Q.C.","Quality Check 1","2012/03/05 17:40:00.000","2012/03/05 17:41:00.000","000:01","20","Ballnut","ID4618","D","0","1","0","","2012/03/05 17:41:00","complete","Turning & Milling Q.C.","Quality Check 1"
"Case 114","Turning & Milling Q.C.","Quality Check 1","2012/03/07 07:56:00.000","2012/03/07 08:04:00.000","000:08","20","Ballnut","ID4618","D","0","0","0","","2012/03/05 17:41:00","arrival","Turning & Milling Q.C.","Quality Check 1"
"Case 114","Turning & Milling Q.C.","Quality Check 1","2012/03/07 07:56:00.000","2012/03/07 08:04:00.000","000:08","20","Ballnut","ID4618","D","0","0","0","","2012/03/07 07:56:00","start","Turning & Milling Q.C.","Quality Check 1"
"Case 114","Turning & Milling Q.C.","Quality Check 1","2012/03/07 07:56:00.000","2012/03/07 08:04:00.000","000:08","20","Ballnut","ID4618","D","0","0","0","","2012/03/07 08:04:00","complete","Turning & Milling Q.C.","Quality Check 1"
"Case 115","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/05 09:41:00.000","2012/03/05 16:01:00.000","006:20","90","Ballnut","ID4932","S","0","0","0","","2012/03/05 09:41:00","arrival","Turning & Milling","Machine 4"
"Case 115","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/05 09:41:00.000","2012/03/05 16:01:00.000","006:20","90","Ballnut","ID4932","S","0","0","0","","2012/03/05 09:41:00","start","Turning & Milling","Machine 4"
"Case 115","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/05 09:41:00.000","2012/03/05 16:01:00.000","006:20","90","Ballnut","ID4932","S","0","0","0","","2012/03/05 16:01:00","complete","Turning & Milling","Machine 4"
"Case 115","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/06 00:05:00.000","2012/03/06 06:29:00.000","006:24","90","Ballnut","ID4529","D","50","0","0","","2012/03/05 16:01:00","arrival","Turning & Milling","Machine 4"
"Case 115","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/06 00:05:00.000","2012/03/06 06:29:00.000","006:24","90","Ballnut","ID4529","D","50","0","0","","2012/03/06 00:05:00","start","Turning & Milling","Machine 4"
"Case 115","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/06 00:05:00.000","2012/03/06 06:29:00.000","006:24","90","Ballnut","ID4529","D","50","0","0","","2012/03/06 06:29:00","complete","Turning & Milling","Machine 4"
"Case 115","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/06 06:59:00.000","2012/03/06 08:35:00.000","001:36","90","Ballnut","ID4932","D","12","0","0","","2012/03/06 06:29:00","arrival","Turning & Milling","Machine 4"
"Case 115","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/06 06:59:00.000","2012/03/06 08:35:00.000","001:36","90","Ballnut","ID4932","D","12","0","0","","2012/03/06 06:59:00","start","Turning & Milling","Machine 4"
"Case 115","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/06 06:59:00.000","2012/03/06 08:35:00.000","001:36","90","Ballnut","ID4932","D","12","0","0","","2012/03/06 08:35:00","complete","Turning & Milling","Machine 4"
"Case 115","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/06 08:35:00.000","2012/03/06 09:48:00.000","001:13","90","Ballnut","ID4932","S","0","0","0","","2012/03/06 08:35:00","arrival","Turning & Milling","Machine 4"
"Case 115","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/06 08:35:00.000","2012/03/06 09:48:00.000","001:13","90","Ballnut","ID4932","S","0","0","0","","2012/03/06 08:35:00","start","Turning & Milling","Machine 4"
"Case 115","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/06 08:35:00.000","2012/03/06 09:48:00.000","001:13","90","Ballnut","ID4932","S","0","0","0","","2012/03/06 09:48:00","complete","Turning & Milling","Machine 4"
"Case 115","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/06 09:49:00.000","2012/03/06 13:48:00.000","003:59","90","Ballnut","ID4932","D","28","0","0","","2012/03/06 09:48:00","arrival","Turning & Milling","Machine 4"
"Case 115","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/06 09:49:00.000","2012/03/06 13:48:00.000","003:59","90","Ballnut","ID4932","D","28","0","0","","2012/03/06 09:49:00","start","Turning & Milling","Machine 4"
"Case 115","Turning & Milling Q.C.","Quality Check 1","2012/03/06 10:30:00.000","2012/03/06 12:00:00.000","001:30","90","Ballnut","ID4287","D","0","0","0","","2012/03/06 09:49:00","arrival","Turning & Milling Q.C.","Quality Check 1"
"Case 115","Turning & Milling Q.C.","Quality Check 1","2012/03/06 10:30:00.000","2012/03/06 12:00:00.000","001:30","90","Ballnut","ID4287","D","0","0","0","","2012/03/06 10:30:00","start","Turning & Milling Q.C.","Quality Check 1"
"Case 115","Turning & Milling Q.C.","Quality Check 1","2012/03/06 10:30:00.000","2012/03/06 12:00:00.000","001:30","90","Ballnut","ID4287","D","0","0","0","","2012/03/06 12:00:00","complete","Turning & Milling Q.C.","Quality Check 1"
"Case 115","Turning & Milling Q.C.","Quality Check 1","2012/03/06 12:00:00.000","2012/03/06 12:50:00.000","000:50","90","Ballnut","ID4287","D","90","0","0","","2012/03/06 12:00:00","arrival","Turning & Milling Q.C.","Quality Check 1"
"Case 115","Turning & Milling Q.C.","Quality Check 1","2012/03/06 12:00:00.000","2012/03/06 12:50:00.000","000:50","90","Ballnut","ID4287","D","90","0","0","","2012/03/06 12:00:00","start","Turning & Milling Q.C.","Quality Check 1"
"Case 115","Turning & Milling Q.C.","Quality Check 1","2012/03/06 12:00:00.000","2012/03/06 12:50:00.000","000:50","90","Ballnut","ID4287","D","90","0","0","","2012/03/06 12:50:00","complete","Turning & Milling Q.C.","Quality Check 1"
"Case 115","Turning & Milling - Machine 4","Machine 4 - Turning & Milling","2012/03/06 09:49:00.000","2012/03/06 13:48:00.000","003:59","90","Ballnut","ID4932","D","28","0","0","","2012/03/06 13:48:00","complete","Turning & Milling","Machine 4"
"Case 115","Flat Grinding - Machine 11","Machine 11 - Grinding","2012/03/08 14:46:00.000","2012/03/08 15:52:00.000","001:06","90","Ballnut","ID4882","D","48","0","0","","2012/03/06 13:48:00","arrival","Flat Grinding","Machine 11"
"Case 115","Flat Grinding - Machine 11","Machine 11 - Grinding","2012/03/08 14:46:00.000","2012/03/08 15:52:00.000","001:06","90","Ballnut","ID4882","D","48","0","0","","2012/03/08 14:46:00","start","Flat Grinding","Machine 11"
"Case 115","Flat Grinding - Machine 11","Machine 11 - Grinding","2012/03/08 14:46:00.000","2012/03/08 15:52:00.000","001:06","90","Ballnut","ID4882","D","48","0","0","","2012/03/08 15:52:00","complete","Flat Grinding","Machine 11"
"Case 115","Flat Grinding - Machine 11","Machine 11 - Grinding","2012/03/09 00:00:00.000","2012/03/09 01:15:00.000","000:00","90","Ballnut","ID4882","D","0","0","0","","2012/03/08 15:52:00","arrival","Flat Grinding","Machine 11"
"Case 115","Flat Grinding - Machine 11","Machine 11 - Grinding","2012/03/09 00:00:00.000","2012/03/09 01:15:00.000","000:00","90","Ballnut","ID4882","D","0","0","0","","2012/03/09 00:00:00","start","Flat Grinding","Machine 11"
"Case 115","Flat Grinding - Machine 11","Machine 11 - Grinding","2012/03/09 00:00:00.000","2012/03/09 01:15:00.000","000:00","90","Ballnut","ID4882","D","0","0","0","","2012/03/09 01:15:00","complete","Flat Grinding","Machine 11"
"Case 115","Flat Grinding - Machine 11","Machine 11 - Grinding","2012/03/09 09:05:00.000","2012/03/09 10:17:00.000","001:12","90","Ballnut","ID4882","D","42","0","0","","2012/03/09 01:15:00","arrival","Flat Grinding","Machine 11"
"Case 115","Flat Grinding - Machine 11","Machine 11 - Grinding","2012/03/09 09:05:00.000","2012/03/09 10:17:00.000","001:12","90","Ballnut","ID4882","D","42","0","0","","2012/03/09 09:05:00","start","Flat Grinding","Machine 11"
"Case 115","Flat Grinding - Machine 11","Machine 11 - Grinding","2012/03/09 09:05:00.000","2012/03/09 10:17:00.000","001:12","90","Ballnut","ID4882","D","42","0","0","","2012/03/09 10:17:00","complete","Flat Grinding","Machine 11"
"Case 115","Turning & Milling Q.C.","Quality Check 1","2012/03/11 07:00:00.000","2012/03/11 08:00:00.000","001:00","90","Ballnut","ID4287","D","0","0","0","","2012/03/09 10:17:00","arrival","Turning & Milling Q.C.","Quality Check 1"
"Case 115","Turning & Milling Q.C.","Quality Check 1","2012/03/11 07:00:00.000","2012/03/11 08:00:00.000","001:00","90","Ballnut","ID4287","D","0","0","0","","2012/03/11 07:00:00","start","Turning & Milling Q.C.","Quality Check 1"
"Case 115","Turning & Milling Q.C.","Quality Check 1","2012/03/11 07:00:00.000","2012/03/11 08:00:00.000","001:00","90","Ballnut","ID4287","D","0","0","0","","2012/03/11 08:00:00","complete","Turning & Milling Q.C.","Quality Check 1"
"Case 115","Lapping - Machine 1","Machine 1 - Lapping","2012/03/11 09:46:00.000","2012/03/11 11:14:00.000","001:28","90","Ballnut","ID4882","D","90","0","0","","2012/03/11 08:00:00","arrival","Lapping","Machine 1"
"Case 115","Lapping - Machine 1","Machine 1 - Lapping","2012/03/11 09:46:00.000","2012/03/11 11:14:00.000","001:28","90","Ballnut","ID4882","D","90","0","0","","2012/03/11 09:46:00","start","Lapping","Machine 1"
"Case 115","Lapping - Machine 1","Machine 1 - Lapping","2012/03/11 09:46:00.000","2012/03/11 11:14:00.000","001:28","90","Ballnut","ID4882","D","90","0","0","","2012/03/11 11:14:00","complete","Lapping","Machine 1"
"Case 115","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/11 20:41:00.000","2012/03/11 22:49:00.000","002:08","90","Ballnut","ID4385","S","0","0","0","","2012/03/11 11:14:00","arrival","Round Grinding","Machine 2"
"Case 115","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/11 20:41:00.000","2012/03/11 22:49:00.000","002:08","90","Ballnut","ID4385","S","0","0","0","","2012/03/11 20:41:00","start","Round Grinding","Machine 2"
"Case 115","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/11 20:41:00.000","2012/03/11 22:49:00.000","002:08","90","Ballnut","ID4385","S","0","0","0","","2012/03/11 22:49:00","complete","Round Grinding","Machine 2"
"Case 115","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/11 22:50:00.000","2012/03/11 23:50:00.000","001:00","90","Ballnut","ID4385","D","6","0","0","","2012/03/11 22:49:00","arrival","Round Grinding","Machine 2"
"Case 115","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/11 22:50:00.000","2012/03/11 23:50:00.000","001:00","90","Ballnut","ID4385","D","6","0","0","","2012/03/11 22:50:00","start","Round Grinding","Machine 2"
"Case 115","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/11 22:50:00.000","2012/03/11 23:50:00.000","001:00","90","Ballnut","ID4385","D","6","0","0","","2012/03/11 23:50:00","complete","Round Grinding","Machine 2"
"Case 115","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/11 23:51:00.000","2012/03/12 07:00:00.000","007:09","90","Ballnut","ID0420","D","36","0","0","","2012/03/11 23:50:00","arrival","Round Grinding","Machine 2"
"Case 115","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/11 23:51:00.000","2012/03/12 07:00:00.000","007:09","90","Ballnut","ID0420","D","36","0","0","","2012/03/11 23:51:00","start","Round Grinding","Machine 2"
"Case 115","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/11 23:51:00.000","2012/03/12 07:00:00.000","007:09","90","Ballnut","ID0420","D","36","0","0","","2012/03/12 07:00:00","complete","Round Grinding","Machine 2"
"Case 115","Round Grinding - Q.C.","Quality Check 1","2012/03/12 07:00:00.000","2012/03/12 07:51:00.000","000:51","90","Ballnut","ID4287","D","0","0","0","","2012/03/12 07:00:00","arrival","Round Grinding","Quality Check 1"
"Case 115","Round Grinding - Q.C.","Quality Check 1","2012/03/12 07:00:00.000","2012/03/12 07:51:00.000","000:51","90","Ballnut","ID4287","D","0","0","0","","2012/03/12 07:00:00","start","Round Grinding","Quality Check 1"
"Case 115","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/12 07:00:00.000","2012/03/12 15:45:00.000","008:45","90","Ballnut","ID4355","D","43","0","0","","2012/03/12 07:00:00","arrival","Round Grinding","Machine 2"
"Case 115","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/12 07:00:00.000","2012/03/12 15:45:00.000","008:45","90","Ballnut","ID4355","D","43","0","0","","2012/03/12 07:00:00","start","Round Grinding","Machine 2"
"Case 115","Round Grinding - Q.C.","Quality Check 1","2012/03/12 07:00:00.000","2012/03/12 07:51:00.000","000:51","90","Ballnut","ID4287","D","0","0","0","","2012/03/12 07:51:00","complete","Round Grinding","Quality Check 1"
"Case 115","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/12 07:00:00.000","2012/03/12 15:45:00.000","008:45","90","Ballnut","ID4355","D","43","0","0","","2012/03/12 15:45:00","complete","Round Grinding","Machine 2"
"Case 115","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/12 16:07:00.000","2012/03/12 17:05:00.000","000:58","90","Ballnut","ID4385","D","5","0","0","","2012/03/12 15:45:00","arrival","Round Grinding","Machine 2"
"Case 115","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/12 16:07:00.000","2012/03/12 17:05:00.000","000:58","90","Ballnut","ID4385","D","5","0","0","","2012/03/12 16:07:00","start","Round Grinding","Machine 2"
"Case 115","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/12 16:07:00.000","2012/03/12 17:05:00.000","000:58","90","Ballnut","ID4385","D","5","0","0","","2012/03/12 17:05:00","complete","Round Grinding","Machine 2"
"Case 115","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/12 17:06:00.000","2012/03/12 18:16:00.000","001:10","90","Ballnut","ID4385","D","0","0","0","","2012/03/12 17:05:00","arrival","Round Grinding","Machine 2"
"Case 115","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/12 17:06:00.000","2012/03/12 18:16:00.000","001:10","90","Ballnut","ID4385","D","0","0","0","","2012/03/12 17:06:00","start","Round Grinding","Machine 2"
"Case 115","Round Grinding - Machine 2","Machine 2 - Round Grinding","2012/03/12 17:06:00.000","2012/03/12 18:16:00.000","001:10","90","Ballnut","ID4385","D","0","0","0","","2012/03/12 18:16:00","complete","Round Grinding","Machine 2"
"Case 115","Round Grinding - Q.C.","Quality Check 1","2012/03/21 10:57:00.000","2012/03/21 12:40:00.000","001:43","90","Ballnut","ID4287","D","87","3","0","","2012/03/12 18:16:00","arrival","Round Grinding","Quality Check 1"
"Case 115","Round Grinding - Q.C.","Quality Check 1","2012/03/21 10:57:00.000","2012/03/21 12:40:00.000","001:43","90","Ballnut","ID4287","D","87","3","0","","2012/03/21 10:57:00","start","Round Grinding","Quality Check 1"
"Case 115","Round Grinding - Q.C.","Quality Check 1","2012/03/21 10:57:00.000","2012/03/21 12:40:00.000","001:43","90","Ballnut","ID4287","D","87","3","0","","2012/03/21 12:40:00","complete","Round Grinding","Quality Check 1"
"Case 115","Laser Marking - Machine 7","Machine 7- Laser Marking","2012/03/21 12:41:00.000","2012/03/21 14:24:00.000","001:43","90","Ballnut","ID4718","D","87","0","0","","2012/03/21 12:40:00","arrival","Laser Marking","Machine 7- Laser Marking"
"Case 115","Laser Marking - Machine 7","Machine 7- Laser Marking","2012/03/21 12:41:00.000","2012/03/21 14:24:00.000","001:43","90","Ballnut","ID4718","D","87","0","0","","2012/03/21 12:41:00","start","Laser Marking","Machine 7- Laser Marking"
"Case 115","Laser Marking - Machine 7","Machine 7- Laser Marking","2012/03/21 12:41:00.000","2012/03/21 14:24:00.000","001:43","90","Ballnut","ID4718","D","87","0","0","","2012/03/21 14:24:00","complete","Laser Marking","Machine 7- Laser Marking"
"Case 115","Final Inspection Q.C.","Quality Check 1","2012/03/25 09:00:00.000","2012/03/25 10:00:00.000","001:00","90","Ballnut","ID4287","D","87","0","0","","2012/03/21 14:24:00","arrival","Final Inspection Q.C.","Quality Check 1"
"Case 115","Final Inspection Q.C.","Quality Check 1","2012/03/25 09:00:00.000","2012/03/25 10:00:00.000","001:00","90","Ballnut","ID4287","D","87","0","0","","2012/03/25 09:00:00","start","Final Inspection Q.C.","Quality Check 1"
"Case 115","Final Inspection Q.C.","Quality Check 1","2012/03/25 09:00:00.000","2012/03/25 10:00:00.000","001:00","90","Ballnut","ID4287","D","87","0","0","","2012/03/25 10:00:00","complete","Final Inspection Q.C.","Quality Check 1"
"Case 115","Packing","Packing","2012/03/26 00:00:00.000","2012/03/26 01:00:00.000","000:00","90","Ballnut","ID4820","D","87","0","0","","2012/03/25 10:00:00","arrival","Packing","Packing"
"Case 115","Packing","Packing","2012/03/26 00:00:00.000","2012/03/26 01:00:00.000","000:00","90","Ballnut","ID4820","D","87","0","0","","2012/03/26 00:00:00","start","Packing","Packing"
"Case 115","Packing","Packing","2012/03/26 00:00:00.000","2012/03/26 01:00:00.000","000:00","90","Ballnut","ID4820","D","87","0","0","","2012/03/26 01:00:00","complete","Packing","Packing"
"Case 118","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/03/25 00:00:00.000","2012/03/25 01:15:00.000","000:00","10","Ballnut","ID4429","S","0","0","0","","2012/03/25 00:00:00","arrival","Turning & Milling","Machine 6"
"Case 118","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/03/25 00:00:00.000","2012/03/25 01:15:00.000","000:00","10","Ballnut","ID4429","S","0","0","0","","2012/03/25 00:00:00","start","Turning & Milling","Machine 6"
"Case 118","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/03/25 00:00:00.000","2012/03/25 01:15:00.000","000:00","10","Ballnut","ID4429","S","0","0","0","","2012/03/25 01:15:00","complete","Turning & Milling","Machine 6"
"Case 118","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/03/28 20:10:00.000","2012/03/28 22:11:00.000","002:01","10","Ballnut","ID4794","S","1","0","0","","2012/03/25 01:15:00","arrival","Turning & Milling","Machine 6"
"Case 118","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/03/28 20:10:00.000","2012/03/28 22:11:00.000","002:01","10","Ballnut","ID4794","S","1","0","0","","2012/03/28 20:10:00","start","Turning & Milling","Machine 6"
"Case 118","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/03/28 20:10:00.000","2012/03/28 22:11:00.000","002:01","10","Ballnut","ID4794","S","1","0","0","","2012/03/28 22:11:00","complete","Turning & Milling","Machine 6"
"Case 118","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/03/28 22:12:00.000","2012/03/29 01:29:00.000","003:17","10","Ballnut","ID4794","D","9","0","0","","2012/03/28 22:11:00","arrival","Turning & Milling","Machine 6"
"Case 118","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/03/28 22:12:00.000","2012/03/29 01:29:00.000","003:17","10","Ballnut","ID4794","D","9","0","0","","2012/03/28 22:12:00","start","Turning & Milling","Machine 6"
"Case 118","Turning & Milling - Machine 6","Machine 6 - Turning & Milling","2012/03/28 22:12:00.000","2012/03/29 01:29:00.000","003:17","10","Ballnut","ID4794","D","9","0","0","","2012/03/29 01:29:00","complete","Turning & Milling","Machine 6"
"Case 118","Turning & Milling Q.C.","Quality Check 1","2012/03/30 10:18:00.000","2012/03/30 11:41:00.000","001:23","10","Ballnut","ID4287","D","9","1","0","","2012/03/29 01:29:00","arrival","Turning & Milling Q.C.","Quality Check 1"
"Case 118","Turning & Milling Q.C.","Quality Check 1","2012/03/30 10:18:00.000","2012/03/30 11:41:00.000","001:23","10","Ballnut","ID4287","D","9","1","0","","2012/03/30 10:18:00","start","Turning & Milling Q.C.","Quality Check 1"
"Case 118","Turning & Milling Q.C.","Quality Check 1","2012/03/30 10:18:00.000","2012/03/30 11:41:00.000","001:23","10","Ballnut","ID4287","D","9","1","0","","2012/03/30 11:41:00","complete","Turning & Milling Q.C.","Quality Check 1"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/20 07:12:00.000","2012/03/20 15:57:00.000","008:45","40","Cylinder","ID4132","S","0","0","0","","2012/03/20 07:12:00","arrival","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/20 07:12:00.000","2012/03/20 15:57:00.000","008:45","40","Cylinder","ID4132","S","0","0","0","","2012/03/20 07:12:00","start","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/20 07:12:00.000","2012/03/20 15:57:00.000","008:45","40","Cylinder","ID4132","S","0","0","0","","2012/03/20 15:57:00","complete","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/21 14:35:00.000","2012/03/21 15:30:00.000","000:55","40","Cylinder","ID4132","S","0","0","0","","2012/03/20 15:57:00","arrival","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/21 14:35:00.000","2012/03/21 15:30:00.000","000:55","40","Cylinder","ID4132","S","0","0","0","","2012/03/21 14:35:00","start","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/21 14:35:00.000","2012/03/21 15:30:00.000","000:55","40","Cylinder","ID4132","S","0","0","0","","2012/03/21 15:30:00","complete","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/22 07:18:00.000","2012/03/22 17:48:00.000","010:30","40","Cylinder","ID4132","S","1","0","0","","2012/03/21 15:30:00","arrival","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/22 07:18:00.000","2012/03/22 17:48:00.000","010:30","40","Cylinder","ID4132","S","1","0","0","","2012/03/22 07:18:00","start","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/22 07:18:00.000","2012/03/22 17:48:00.000","010:30","40","Cylinder","ID4132","S","1","0","0","","2012/03/22 17:48:00","complete","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/23 01:16:00.000","2012/03/23 06:51:00.000","005:35","40","Cylinder","ID4641","D","2","0","0","","2012/03/22 17:48:00","arrival","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/23 01:16:00.000","2012/03/23 06:51:00.000","005:35","40","Cylinder","ID4641","D","2","0","0","","2012/03/23 01:16:00","start","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/23 01:16:00.000","2012/03/23 06:51:00.000","005:35","40","Cylinder","ID4641","D","2","0","0","","2012/03/23 06:51:00","complete","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/25 07:19:00.000","2012/03/25 17:45:00.000","010:26","40","Cylinder","ID4132","D","7","0","0","","2012/03/23 06:51:00","arrival","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/25 07:19:00.000","2012/03/25 17:45:00.000","010:26","40","Cylinder","ID4132","D","7","0","0","","2012/03/25 07:19:00","start","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/25 07:19:00.000","2012/03/25 17:45:00.000","010:26","40","Cylinder","ID4132","D","7","0","0","","2012/03/25 17:45:00","complete","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/26 08:30:00.000","2012/03/26 18:00:00.000","009:30","40","Cylinder","ID4132","D","6","0","0","","2012/03/25 17:45:00","arrival","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/26 08:30:00.000","2012/03/26 18:00:00.000","009:30","40","Cylinder","ID4132","D","6","0","0","","2012/03/26 08:30:00","start","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/26 08:30:00.000","2012/03/26 18:00:00.000","009:30","40","Cylinder","ID4132","D","6","0","0","","2012/03/26 18:00:00","complete","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/27 08:17:00.000","2012/03/27 17:47:00.000","009:30","40","Cylinder","ID4132","D","6","0","0","","2012/03/26 18:00:00","arrival","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/27 08:17:00.000","2012/03/27 17:47:00.000","009:30","40","Cylinder","ID4132","D","6","0","0","","2012/03/27 08:17:00","start","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/27 08:17:00.000","2012/03/27 17:47:00.000","009:30","40","Cylinder","ID4132","D","6","0","0","","2012/03/27 17:47:00","complete","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/27 21:36:00.000","2012/03/28 04:21:00.000","006:45","40","Cylinder","ID4794","D","1","0","0","","2012/03/27 17:47:00","arrival","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/27 21:36:00.000","2012/03/28 04:21:00.000","006:45","40","Cylinder","ID4794","D","1","0","0","","2012/03/27 21:36:00","start","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/27 21:36:00.000","2012/03/28 04:21:00.000","006:45","40","Cylinder","ID4794","D","1","0","0","","2012/03/28 04:21:00","complete","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/28 07:20:00.000","2012/03/28 17:37:00.000","010:17","40","Cylinder","ID4132","D","7","0","0","","2012/03/28 04:21:00","arrival","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/28 07:20:00.000","2012/03/28 17:37:00.000","010:17","40","Cylinder","ID4132","D","7","0","0","","2012/03/28 07:20:00","start","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/28 07:20:00.000","2012/03/28 17:37:00.000","010:17","40","Cylinder","ID4132","D","7","0","0","","2012/03/28 17:37:00","complete","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/28 21:14:00.000","2012/03/29 06:42:00.000","009:28","40","Cylinder","ID4794","D","4","0","0","","2012/03/28 17:37:00","arrival","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/28 21:14:00.000","2012/03/29 06:42:00.000","009:28","40","Cylinder","ID4794","D","4","0","0","","2012/03/28 21:14:00","start","Turning & Milling","Machine 10"
"Case 119","Turning & Milling - Machine 10","Machine 10 - Grinding","2012/03/28 21:14:00.000","2012/03/29 06:42:00.000","009:28","40","Cylinder","ID4794","D","4","0","0","","2012/03/29 06:42:00","complete","Turning & Milling","Machine 10"
